gc.content	chrom.arm
chr5_59874853	0.381601096784	chr5
chr5_59932475	0.384806886516	chr5
chr5_59989513	0.405281969817	chr5
chr5_60049944	0.385653097086	chr5
chr5_60104575	0.40676372307	chr5
chr5_60164127	0.365762379202	chr5
chr5_60224247	0.378898722737	chr5
chr5_60282887	0.360047078964	chr5
chr5_60338962	0.35658640885	chr5
chr5_60392746	0.363647711264	chr5
chr5_60448824	0.395593652345	chr5
chr5_60506104	0.41330780773	chr5
chr5_60564084	0.413478947571	chr5
chr5_60616001	0.412825343124	chr5
chr5_60668022	0.394795155888	chr5
chr5_60726236	0.371475023827	chr5
chr5_60779746	0.36443266294	chr5
chr5_60831804	0.426649322409	chr5
chr5_60883309	0.448037258816	chr5
chr5_60935913	0.437798901813	chr5
chr5_60986723	0.411458233936	chr5
chr5_61039121	0.409389382065	chr5
chr5_61091051	0.409037118851	chr5
chr5_61141752	0.38658294901	chr5
chr5_61195742	0.406119300333	chr5
chr5_61249538	0.408151923961	chr5
chr5_61301721	0.395886005194	chr5
chr5_61359863	0.410779035271	chr5
chr5_61414468	0.419235465389	chr5
chr5_61467702	0.411678284986	chr5
chr5_61534406	0.403171566503	chr5
chr5_61601312	0.395084895617	chr5
chr5_61656732	0.396852902051	chr5
chr5_61713863	0.396093202523	chr5
chr5_61770942	0.373698314168	chr5
chr5_61829903	0.364856663454	chr5
chr5_61885924	0.396350781581	chr5
chr5_61940236	0.432520888078	chr5
chr5_62003788	0.410454201229	chr5
chr5_62060568	0.393893604729	chr5
chr5_62128070	0.383521150008	chr5
chr5_62194712	0.382637693632	chr5
chr5_62250487	0.372614275733	chr5
chr5_62304872	0.372393058304	chr5
chr5_62357423	0.390579475558	chr5
chr5_62413024	0.365409981297	chr5
chr5_62463818	0.372152920599	chr5
chr5_62515844	0.355363546197	chr5
chr5_62568271	0.361948124115	chr5
chr5_62624057	0.360008610269	chr5
chr5_62684449	0.342299475626	chr5
chr5_62735938	0.352480603602	chr5
chr5_62792133	0.347732908254	chr5
chr5_62848592	0.370517008149	chr5
chr5_62909209	0.36167022007	chr5
chr5_62964554	0.360454973658	chr5
chr5_63021875	0.363998544661	chr5
chr5_63076844	0.375361181806	chr5
chr5_63129102	0.36025553274	chr5
chr5_63181697	0.365749497865	chr5
chr5_63232977	0.371291222992	chr5
chr5_63291014	0.374902995499	chr5
chr5_63342557	0.383421894956	chr5
chr5_63405977	0.394193091782	chr5
chr5_63463907	0.356104346501	chr5
chr5_63516385	0.38005554153	chr5
chr5_63575799	0.373028579841	chr5
chr5_63630137	0.347745404093	chr5
chr5_63687796	0.355481965452	chr5
chr5_63743660	0.39480855805	chr5
chr5_63810076	0.387465091096	chr5
chr5_63862712	0.383758302978	chr5
chr5_63914048	0.393845397288	chr5
chr5_63966918	0.388624549164	chr5
chr5_64025974	0.363287702444	chr5
chr5_64078642	0.342170989433	chr5
chr5_64130691	0.352478560166	chr5
chr5_64182696	0.367347617227	chr5
chr5_64242856	0.353338838848	chr5
chr5_64294924	0.403474830242	chr5
chr5_64347645	0.403815429093	chr5
chr5_64400220	0.409823074088	chr5
chr5_64454479	0.376382675385	chr5
chr5_64515501	0.350930382385	chr5
chr5_64568274	0.349489517858	chr5
chr5_64623319	0.351835992799	chr5
chr5_64680535	0.364056160128	chr5
chr5_64739437	0.368732470822	chr5
chr5_64794701	0.378364435273	chr5
chr5_64850913	0.365591397849	chr5
chr5_64904108	0.370734706425	chr5
chr5_64959408	0.389843545145	chr5
chr5_65016612	0.406322309637	chr5
chr5_65072793	0.398061906106	chr5
chr5_65125937	0.409373898743	chr5
chr5_65185527	0.406323745986	chr5
chr5_65241885	0.388290274226	chr5
chr5_65298589	0.352317265719	chr5
chr5_65352423	0.371336321745	chr5
chr5_65416224	0.37418516146	chr5
chr5_65469301	0.390667018191	chr5
chr5_65526195	0.406532637346	chr5
chr5_65584241	0.429682136164	chr5
chr5_65638131	0.412043995081	chr5
chr5_65696682	0.408718940634	chr5
chr5_65757170	0.39810300032	chr5
chr5_65813363	0.38131414101	chr5
chr5_65865883	0.40410878267	chr5
chr5_65916846	0.383849557522	chr5
chr5_65968373	0.40206185567	chr5
chr5_66020849	0.400875810766	chr5
chr5_66075426	0.392150791501	chr5
chr5_66127099	0.391552996638	chr5
chr5_66178856	0.380901702786	chr5
chr5_66230535	0.394495592173	chr5
chr5_66281693	0.38815414546	chr5
chr5_66332579	0.37111792149	chr5
chr5_66383807	0.37853545871	chr5
chr5_66436628	0.425018176252	chr5
chr5_66488893	0.423640044844	chr5
chr5_66548655	0.408723811781	chr5
chr5_66599297	0.390348623853	chr5
chr5_66653796	0.377995301488	chr5
chr5_66704875	0.368880337395	chr5
chr5_66756327	0.358264987871	chr5
chr5_66808268	0.369781622974	chr5
chr5_66865828	0.384944320713	chr5
chr5_66921952	0.384771059954	chr5
chr5_66981246	0.375513557929	chr5
chr5_67045746	0.389413635088	chr5
chr5_67109903	0.371335133904	chr5
chr5_67171364	0.389561818764	chr5
chr5_67230722	0.381060192052	chr5
chr5_67281957	0.409442431453	chr5
chr5_67337429	0.399856135303	chr5
chr5_67394426	0.401010252065	chr5
chr5_67454608	0.414034151547	chr5
chr5_67510827	0.401068892877	chr5
chr5_67562094	0.394624204822	chr5
chr5_67613025	0.413961435196	chr5
chr5_67666285	0.401434876441	chr5
chr5_67717717	0.422438947966	chr5
chr5_67768779	0.407705179743	chr5
chr5_67820769	0.388933832521	chr5
chr5_67873921	0.374255886665	chr5
chr5_67930531	0.400888131158	chr5
chr5_67980973	0.404727734613	chr5
chr5_68041593	0.402001459798	chr5
chr5_68093654	0.395062445542	chr5
chr5_68145298	0.395243085777	chr5
chr5_68201594	0.416129619516	chr5
chr5_68256523	0.410210199493	chr5
chr5_68312564	0.422079989277	chr5
chr5_68372246	0.408992870902	chr5
chr5_68432982	0.437358881084	chr5
chr5_68496757	0.423693664272	chr5
chr5_68557996	0.427159094487	chr5
chr5_68621517	0.421211024865	chr5
chr5_68682324	0.419983726607	chr5
chr5_68743773	0.435560585437	chr5
chr5_68809159	0.385809068926	chr5
chr5_70310328	0.382530140956	chr5
chr5_70751670	0.398151895319	chr5
chr5_70810973	0.404003943784	chr5
chr5_70870813	0.419938173722	chr5
chr5_70933245	0.402744630072	chr5
chr5_70990228	0.409866121732	chr5
chr5_71042588	0.411873599428	chr5
chr5_71104169	0.403295719776	chr5
chr5_71161151	0.408169704168	chr5
chr5_71215032	0.42148006035	chr5
chr5_71268718	0.407179729676	chr5
chr5_71319471	0.402552225757	chr5
chr5_71373227	0.41094432833	chr5
chr5_71425856	0.420605437123	chr5
chr5_71478346	0.42621069089	chr5
chr5_71528874	0.378523992143	chr5
chr5_71582328	0.397152221008	chr5
chr5_71636334	0.414859208524	chr5
chr5_71688893	0.413691400186	chr5
chr5_71740428	0.429615803391	chr5
chr5_71791859	0.39632291429	chr5
chr5_71844454	0.421890441903	chr5
chr5_71901117	0.415372309753	chr5
chr5_71954875	0.404748012545	chr5
chr5_72009718	0.389897615684	chr5
chr5_72067050	0.382720960509	chr5
chr5_72122353	0.372343024676	chr5
chr5_72175561	0.39115131523	chr5
chr5_72234371	0.401061097181	chr5
chr5_72299774	0.364605582635	chr5
chr5_72354550	0.365375828193	chr5
chr5_72407073	0.453492221119	chr5
chr5_72458429	0.43939689233	chr5
chr5_72514869	0.421527337064	chr5
chr5_72566867	0.450573542654	chr5
chr5_72617952	0.419806652965	chr5
chr5_72670499	0.427359812199	chr5
chr5_72723320	0.437237730341	chr5
chr5_72778129	0.419821522691	chr5
chr5_72833149	0.394126910607	chr5
chr5_72887123	0.398140572704	chr5
chr5_72940902	0.402087456589	chr5
chr5_72994459	0.386150978923	chr5
chr5_73046505	0.400558544037	chr5
chr5_73099857	0.384606609119	chr5
chr5_73152450	0.395827794615	chr5
chr5_73208870	0.401212097742	chr5
chr5_73260515	0.412254348533	chr5
chr5_73312773	0.392280447864	chr5
chr5_73365288	0.405132691747	chr5
chr5_73416722	0.41572260247	chr5
chr5_73467565	0.41504069573	chr5
chr5_73521378	0.410899568821	chr5
chr5_73572168	0.409046989924	chr5
chr5_73622880	0.42813266729	chr5
chr5_73679532	0.412226816302	chr5
chr5_73730321	0.407411551875	chr5
chr5_73783939	0.413626940102	chr5
chr5_73837479	0.418954893237	chr5
chr5_73891195	0.430340320639	chr5
chr5_73943527	0.4225	chr5
chr5_73999526	0.368677553092	chr5
chr5_74058620	0.3911092775	chr5
chr5_74116792	0.38904353838	chr5
chr5_74171754	0.419151656748	chr5
chr5_74235100	0.406877970288	chr5
chr5_74288545	0.40819835811	chr5
chr5_74342628	0.406063437678	chr5
chr5_74400416	0.371823295831	chr5
chr5_74460855	0.361860218264	chr5
chr5_74521148	0.419154265078	chr5
chr5_74589821	0.402778739013	chr5
chr5_74647616	0.379616333444	chr5
chr5_74701933	0.366925540138	chr5
chr5_74756270	0.375009317928	chr5
chr5_74809929	0.371992780922	chr5
chr5_74866999	0.376971868317	chr5
chr5_74921705	0.400115231511	chr5
chr5_74978980	0.393410236234	chr5
chr5_75038708	0.381201946612	chr5
chr5_75108161	0.390034806166	chr5
chr5_75166483	0.391851827176	chr5
chr5_75226520	0.386274113726	chr5
chr5_75285925	0.392207193866	chr5
chr5_75346698	0.391009932846	chr5
chr5_75400156	0.399331079094	chr5
chr5_75454571	0.415080725174	chr5
chr5_75510005	0.413524102104	chr5
chr5_75567945	0.41765060131	chr5
chr5_75622741	0.453737601806	chr5
chr5_75684745	0.424183273295	chr5
chr5_75741097	0.414524517088	chr5
chr5_75794936	0.419310796789	chr5
chr5_75849868	0.392270110589	chr5
chr5_75902675	0.389685085705	chr5
chr5_75955355	0.391195039885	chr5
chr5_76008256	0.431149449619	chr5
chr5_76064943	0.462266065213	chr5
chr5_76129009	0.445181390419	chr5
chr5_76191277	0.426985865021	chr5
chr5_76251552	0.416105311873	chr5
chr5_76309892	0.393687887081	chr5
chr5_76365435	0.418658456606	chr5
chr5_76420326	0.413476203512	chr5
chr5_76471467	0.419011304331	chr5
chr5_76523393	0.399793012247	chr5
chr5_76575569	0.411068235294	chr5
chr5_76628693	0.422712038728	chr5
chr5_76685085	0.415204678363	chr5
chr5_76737239	0.377501796161	chr5
chr5_76805439	0.364658692071	chr5
chr5_76861282	0.374906048003	chr5
chr5_76921152	0.442889590391	chr5
chr5_76973103	0.358124643495	chr5
chr5_77027449	0.398896154757	chr5
chr5_77082347	0.392854532164	chr5
chr5_77137066	0.438593126726	chr5
chr5_77189209	0.412035899858	chr5
chr5_77242133	0.427185743557	chr5
chr5_77295329	0.360333870815	chr5
chr5_77348043	0.378382247674	chr5
chr5_77403922	0.355238226479	chr5
chr5_77461975	0.356464777385	chr5
chr5_77519068	0.376034615868	chr5
chr5_77574764	0.387143556369	chr5
chr5_77629926	0.395202365957	chr5
chr5_77684702	0.375566682455	chr5
chr5_77743817	0.395993061578	chr5
chr5_77801466	0.457700233019	chr5
chr5_77853392	0.415864439239	chr5
chr5_77911874	0.443066391874	chr5
chr5_77966217	0.417918629804	chr5
chr5_78033710	0.4277507158	chr5
chr5_78087495	0.42865792511	chr5
chr5_78140345	0.399793616864	chr5
chr5_78208179	0.399518570629	chr5
chr5_78267169	0.399787218157	chr5
chr5_78320744	0.41105423278	chr5
chr5_78375636	0.410145844433	chr5
chr5_78435699	0.417645600991	chr5
chr5_78496223	0.441359591243	chr5
chr5_78555328	0.395890116196	chr5
chr5_78611095	0.403667173725	chr5
chr5_78672231	0.366637945258	chr5
chr5_78726777	0.364386836502	chr5
chr5_78780318	0.404764899294	chr5
chr5_78835974	0.412839924295	chr5
chr5_78896207	0.372794170179	chr5
chr5_78952194	0.38362258348	chr5
chr5_79006817	0.396694370986	chr5
chr5_79059756	0.413463380372	chr5
chr5_79122399	0.447533929163	chr5
chr5_79173755	0.415254775049	chr5
chr5_79236790	0.413750616067	chr5
chr5_79289543	0.407614972452	chr5
chr5_79342359	0.441404242825	chr5
chr5_79396850	0.449169733417	chr5
chr5_79452554	0.431385482031	chr5
chr5_79508649	0.449765289366	chr5
chr5_79568935	0.435735851978	chr5
chr5_79633519	0.403799348864	chr5
chr5_79696792	0.379237565445	chr5
chr5_79757911	0.395115294447	chr5
chr5_79815068	0.403402106382	chr5
chr5_79875265	0.410128868095	chr5
chr5_79936179	0.389452332657	chr5
chr5_79992873	0.387535736828	chr5
chr5_80046738	0.36788139898	chr5
chr5_80099890	0.38299361535	chr5
chr5_80158467	0.405588407067	chr5
chr5_80213258	0.414770871884	chr5
chr5_80268379	0.417217213564	chr5
chr5_80323172	0.396017157862	chr5
chr5_80384484	0.395456554746	chr5
chr5_80436514	0.421119237712	chr5
chr5_80490246	0.442498931207	chr5
chr5_80544044	0.398518708931	chr5
chr5_80606286	0.406919943225	chr5
chr5_80660534	0.39651111187	chr5
chr5_80719119	0.353458979633	chr5
chr5_80773079	0.345888829365	chr5
chr5_80827211	0.350455629286	chr5
chr5_80881311	0.371234951517	chr5
chr5_80945353	0.365231662669	chr5
chr5_81000799	0.371109581708	chr5
chr5_81053106	0.403089941417	chr5
chr5_81105339	0.415166682406	chr5
chr5_81158283	0.395312210487	chr5
chr5_81212252	0.413186278485	chr5
chr5_81273906	0.39212032477	chr5
chr5_81334009	0.370486274101	chr5
chr5_81391527	0.381313943762	chr5
chr5_81453690	0.363541384514	chr5
chr5_81505375	0.382503094059	chr5
chr5_81557086	0.399059372679	chr5
chr5_81613643	0.41723088276	chr5
chr5_81667847	0.406584346359	chr5
chr5_81720000	0.38780185467	chr5
chr5_81783730	0.394606878288	chr5
chr5_81839615	0.379910044978	chr5
chr5_81892974	0.382624202904	chr5
chr5_81948487	0.375080709855	chr5
chr5_81999595	0.392072454855	chr5
chr5_82053255	0.376003379806	chr5
chr5_82105328	0.395733705873	chr5
chr5_82161160	0.373722653369	chr5
chr5_82218113	0.384614204868	chr5
chr5_82283315	0.373461993063	chr5
chr5_82334923	0.370384969124	chr5
chr5_82388199	0.361685579948	chr5
chr5_82444772	0.345551540182	chr5
chr5_82497070	0.345904593911	chr5
chr5_82549225	0.345993794488	chr5
chr5_82604014	0.358419650262	chr5
chr5_82660684	0.366527948375	chr5
chr5_82715230	0.393351368224	chr5
chr5_82772895	0.368034797271	chr5
chr5_82825082	0.363150294657	chr5
chr5_82876327	0.387516625499	chr5
chr5_82928956	0.36478704491	chr5
chr5_82980703	0.372107509939	chr5
chr5_83035283	0.373407128772	chr5
chr5_83095629	0.371521878657	chr5
chr5_83148602	0.361063512244	chr5
chr5_83202874	0.361204742832	chr5
chr5_83253307	0.341916884034	chr5
chr5_83304295	0.359771749688	chr5
chr5_83361950	0.358606557377	chr5
chr5_83417581	0.347386664589	chr5
chr5_83468932	0.360987164656	chr5
chr5_83523390	0.354815645049	chr5
chr5_83575137	0.359070902052	chr5
chr5_83631707	0.358784370478	chr5
chr5_83683531	0.350025927847	chr5
chr5_83737526	0.345218395228	chr5
chr5_83789495	0.347815335451	chr5
chr5_83842065	0.352402833621	chr5
chr5_83894294	0.355532571013	chr5
chr5_83946502	0.366470994475	chr5
chr5_84004421	0.332356025009	chr5
chr5_84055922	0.349641733328	chr5
chr5_84108675	0.352000746199	chr5
chr5_84162279	0.338831654898	chr5
chr5_84214112	0.346034460326	chr5
chr5_84267912	0.334834724418	chr5
chr5_84322305	0.338066546417	chr5
chr5_84374418	0.330812314257	chr5
chr5_84426909	0.357660751765	chr5
chr5_84479318	0.340348987091	chr5
chr5_84531296	0.33799494524	chr5
chr5_84584710	0.330819215595	chr5
chr5_84636417	0.33321338611	chr5
chr5_84691996	0.353001246192	chr5
chr5_84749771	0.342401057901	chr5
chr5_84802705	0.345341355553	chr5
chr5_84855391	0.344492893762	chr5
chr5_84910201	0.351151707705	chr5
chr5_84973150	0.34119034658	chr5
chr5_85028259	0.332640955108	chr5
chr5_85081697	0.360957675753	chr5
chr5_85137456	0.345284891043	chr5
chr5_85189861	0.354602570753	chr5
chr5_85241907	0.32616460361	chr5
chr5_85294821	0.337565804108	chr5
chr5_85348768	0.339318226885	chr5
chr5_85404240	0.348223019237	chr5
chr5_85456378	0.344870257201	chr5
chr5_85508904	0.35294680902	chr5
chr5_85571564	0.373724849236	chr5
chr5_85642535	0.32840492329	chr5
chr5_85694613	0.341150839421	chr5
chr5_85749233	0.365996404066	chr5
chr5_85803738	0.346841332027	chr5
chr5_85860913	0.376096904441	chr5
chr5_85916637	0.363760424564	chr5
chr5_85969396	0.357863804778	chr5
chr5_86024184	0.371274793182	chr5
chr5_86084381	0.343945990525	chr5
chr5_86136519	0.380730177692	chr5
chr5_86190094	0.341902550494	chr5
chr5_86244357	0.358863118082	chr5
chr5_86298293	0.383965500657	chr5
chr5_86360670	0.377370124865	chr5
chr5_86419052	0.372649727768	chr5
chr5_86474151	0.377374405344	chr5
chr5_86533428	0.382597474422	chr5
chr5_86587672	0.361200571701	chr5
chr5_86640146	0.337822140846	chr5
chr5_86690938	0.370130233078	chr5
chr5_86744610	0.359164587499	chr5
chr5_86805130	0.367265662943	chr5
chr5_86866899	0.37033252833	chr5
chr5_86920728	0.333072253769	chr5
chr5_86971797	0.36121479768	chr5
chr5_87028859	0.355931532601	chr5
chr5_87079393	0.354771944756	chr5
chr5_87131090	0.360053365946	chr5
chr5_87185056	0.357426849154	chr5
chr5_87239634	0.37772654726	chr5
chr5_87296023	0.368523079368	chr5
chr5_87358957	0.379440288168	chr5
chr5_87413091	0.388662726328	chr5
chr5_87471799	0.350401400712	chr5
chr5_87525485	0.36229642969	chr5
chr5_87576572	0.375290223781	chr5
chr5_87637300	0.372477399324	chr5
chr5_87692054	0.365759650233	chr5
chr5_87744202	0.362841952634	chr5
chr5_87795926	0.359635574498	chr5
chr5_87847074	0.368563788428	chr5
chr5_87899802	0.374964902429	chr5
chr5_87956785	0.429652012482	chr5
chr5_88007418	0.366102997694	chr5
chr5_88059457	0.370291709779	chr5
chr5_88114545	0.353259404721	chr5
chr5_88166486	0.351752635631	chr5
chr5_88230132	0.368311911888	chr5
chr5_88281248	0.381966693659	chr5
chr5_88338053	0.360387703153	chr5
chr5_88389122	0.354295339697	chr5
chr5_88440770	0.362120101888	chr5
chr5_88498087	0.364087542213	chr5
chr5_88551683	0.371159328476	chr5
chr5_88602194	0.347770321765	chr5
chr5_88655990	0.341781950261	chr5
chr5_88706372	0.349434240099	chr5
chr5_88757983	0.362198968993	chr5
chr5_88809970	0.352872670807	chr5
chr5_88861489	0.363303574764	chr5
chr5_88915030	0.370316957708	chr5
chr5_88978823	0.342982180705	chr5
chr5_89029778	0.348316599851	chr5
chr5_89086151	0.370155526023	chr5
chr5_89141832	0.355155643939	chr5
chr5_89192620	0.347498833048	chr5
chr5_89244035	0.363898034422	chr5
chr5_89294757	0.359101619291	chr5
chr5_89354597	0.368816667706	chr5
chr5_89418720	0.390104827634	chr5
chr5_89476242	0.373324408589	chr5
chr5_89533012	0.370510122633	chr5
chr5_89588135	0.373740446405	chr5
chr5_89640732	0.363902736025	chr5
chr5_89693289	0.369866284623	chr5
chr5_89747732	0.374479147461	chr5
chr5_89801969	0.374346149441	chr5
chr5_89854350	0.379826863433	chr5
chr5_89913031	0.363295049235	chr5
chr5_89971627	0.351006636758	chr5
chr5_90025568	0.369921047564	chr5
chr5_90077497	0.378718715567	chr5
chr5_90141026	0.367877643796	chr5
chr5_90192939	0.36523009496	chr5
chr5_90250436	0.362193387225	chr5
chr5_90308081	0.37110273327	chr5
chr5_90361130	0.382769070593	chr5
chr5_90414916	0.39237801944	chr5
chr5_90466870	0.391432846297	chr5
chr5_90521006	0.401015674422	chr5
chr5_90577913	0.422242501464	chr5
chr5_90635990	0.398732577454	chr5
chr5_90691377	0.384144190968	chr5
chr5_90745249	0.377328487051	chr5
chr5_90798072	0.354276563677	chr5
chr5_90851151	0.367397056535	chr5
chr5_90908973	0.347224889572	chr5
chr5_90961042	0.357251062258	chr5
chr5_91015171	0.355418257317	chr5
chr5_91074894	0.356845397842	chr5
chr5_91128922	0.354461002516	chr5
chr5_91180591	0.349171121447	chr5
chr5_91232407	0.344043279299	chr5
chr5_91283978	0.33352593363	chr5
chr5_91335898	0.358674840591	chr5
chr5_91392826	0.333789169337	chr5
chr5_91444013	0.332967164999	chr5
chr5_91502273	0.374405370959	chr5
chr5_91557979	0.350570983649	chr5
chr5_91619626	0.350228108337	chr5
chr5_91721574	0.346122189382	chr5
chr5_91775031	0.346545756879	chr5
chr5_91826749	0.347827751929	chr5
chr5_91878975	0.338173921254	chr5
chr5_91931929	0.349526873581	chr5
chr5_91984768	0.340036990168	chr5
chr5_92036132	0.339226625625	chr5
chr5_92088111	0.358405308013	chr5
chr5_92140559	0.372304360945	chr5
chr5_92196899	0.364135527154	chr5
chr5_92250260	0.356427855022	chr5
chr5_92301108	0.354619275567	chr5
chr5_92352706	0.34963605932	chr5
chr5_92404087	0.364800976056	chr5
chr5_92456542	0.379185627929	chr5
chr5_92515433	0.368310706307	chr5
chr5_92573622	0.387879213977	chr5
chr5_92630515	0.382864639781	chr5
chr5_92683107	0.387674137994	chr5
chr5_92737804	0.382698813295	chr5
chr5_92793672	0.364227424301	chr5
chr5_92853348	0.371923836896	chr5
chr5_92909017	0.461589139549	chr5
chr5_92959106	0.370456924918	chr5
chr5_93012593	0.361829837865	chr5
chr5_93068903	0.382443107168	chr5
chr5_93130553	0.351175933006	chr5
chr5_93184169	0.348858670103	chr5
chr5_93241601	0.346856058513	chr5
chr5_93295879	0.352462728817	chr5
chr5_93348868	0.38943449169	chr5
chr5_93404463	0.373229699936	chr5
chr5_93457984	0.367591072909	chr5
chr5_93517084	0.371774223754	chr5
chr5_93570481	0.360498193281	chr5
chr5_93622508	0.353577078573	chr5
chr5_93679397	0.381594591237	chr5
chr5_93735749	0.365940851479	chr5
chr5_93788057	0.356570388725	chr5
chr5_93839712	0.366327642572	chr5
chr5_93894771	0.377448458029	chr5
chr5_93953072	0.368327104368	chr5
chr5_94006852	0.345742356004	chr5
chr5_94059474	0.388147306636	chr5
chr5_94112288	0.374552662005	chr5
chr5_94166776	0.360653489784	chr5
chr5_94217824	0.356298449612	chr5
chr5_94269423	0.363704420545	chr5
chr5_94324189	0.377006979139	chr5
chr5_94376630	0.374262444139	chr5
chr5_94428320	0.375611612482	chr5
chr5_94483501	0.373176824049	chr5
