bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content	chrom.arm
chr5	29569650	29702718	133069	0	0	29569650	0.340898331	chr5p
chr5	29702719	29835223	132505	0	0	29702719	0.33860609	chr5p
chr5	29835224	29967741	132518	0	0	29835224	0.353310494	chr5p
chr5	29967742	30101545	133804	0	0	29967742	0.349720487	chr5p
chr5	30101546	30234351	132806	0	0	30101546	0.354426758	chr5p
chr5	30234352	30369183	134832	0	0	30234352	0.352750089	chr5p
chr5	30369184	30514850	145667	0	0	30369184	0.355790948	chr5p
chr5	30514851	30646017	131167	0	0	30514851	0.346428599	chr5p
chr5	30646018	30780158	134141	0	0	30646018	0.357892069	chr5p
chr5	30780159	30916613	136455	0	0	30780159	0.366868198	chr5p
chr5	30916614	31054460	137847	0	0	30916614	0.370693595	chr5p
chr5	31054461	31185187	130727	0	0	31054461	0.384503584	chr5p
chr5	31185188	31315291	130104	1	1	31185188	0.383693046	chr5p
chr5	31315292	31447725	132434	1	0	31315292	0.40567377	chr5p
chr5	31447726	31584373	136648	1	1	31447726	0.403467303	chr5p
chr5	31584374	31728989	144616	0	1	31584374	0.45291669	chr5p
chr5	31728990	31875157	146168	1	1	31728990	0.454052871	chr5p
chr5	31875158	32016935	141778	1	0	31875158	0.450013401	chr5p
chr5	32016936	32160677	143742	1	0	32016936	0.434952902	chr5p
chr5	32160678	32311460	150783	1	1	32160678	0.444791522	chr5p
chr5	32311461	32452981	141521	1	2	32311461	0.407727475	chr5p
chr5	32452982	32599862	146881	1	1	32452982	0.442555538	chr5p
chr5	32599863	32742173	142311	1	1	32599863	0.424162574	chr5p
chr5	32742174	32887277	145104	1	0	32742174	0.39898969	chr5p
chr5	32887278	33026437	139160	1	0	32887278	0.381690141	chr5p
chr5	33026438	33174349	147912	0	0	33026438	0.384559738	chr5p
chr5	33174350	33307306	132957	0	0	33174350	0.371398272	chr5p
chr5	33307307	33451898	144592	1	1	33307307	0.392103298	chr5p
chr5	33451899	33594358	142460	1	1	33451899	0.417534747	chr5p
chr5	33594359	33725472	131114	0	0	33594359	0.397211587	chr5p
chr5	33725473	33854958	129486	0	0	33725473	0.404398931	chr5p
chr5	33854959	33991534	136576	3	2	33854959	0.411573044	chr5p
chr5	33991535	34282915	291381	1	1	33991535	0.37676101	chr5p
chr5	34282916	34508998	226083	0	0	34282916	0.389821437	chr5p
chr5	34508999	34647886	138888	0	0	34508999	0.426948332	chr5p
chr5	34647887	34790988	143102	1	1	34647887	0.427904572	chr5p
chr5	34790989	34925787	134799	3	2	34790989	0.399357562	chr5p
chr5	34925788	35066425	140638	3	1	34925788	0.406518864	chr5p
chr5	35066426	35206896	140471	0	0	35066426	0.413046109	chr5p
chr5	35206897	35342887	135991	0	0	35206897	0.390650852	chr5p
chr5	35342888	35484525	141638	0	0	35342888	0.384360129	chr5p
chr5	35484526	35631058	146533	1	1	35484526	0.379655095	chr5p
chr5	35631059	35765939	134881	0	0	35631059	0.372320786	chr5p
chr5	35765940	35897653	131714	1	0	35765940	0.393716689	chr5p
chr5	35897654	36036024	138371	3	0	35897654	0.412911665	chr5p
chr5	36036025	36169471	133447	3	1	36036025	0.3867453	chr5p
chr5	36169472	36307809	138338	2	1	36169472	0.368336972	chr5p
chr5	36307810	36444570	136761	0	0	36307810	0.402534348	chr5p
chr5	36444571	36589773	145203	0	0	36444571	0.399062003	chr5p
chr5	36589774	36719450	129677	1	1	36589774	0.412247353	chr5p
chr5	36719451	36857326	137876	0	1	36719451	0.396602744	chr5p
chr5	36857327	36990840	133514	1	1	36857327	0.349334152	chr5p
chr5	36990841	37134633	143793	1	0	36990841	0.376436961	chr5p
chr5	37134634	37282759	148126	0	2	37134634	0.39578467	chr5p
chr5	37282760	37440831	158072	2	2	37282760	0.41875854	chr5p
chr5	37440832	37608400	167569	0	0	37440832	0.390197471	chr5p
chr5	37608401	37755553	147153	0	0	37608401	0.380522314	chr5p
chr5	37755554	37891069	135516	1	2	37755554	0.43653148	chr5p
chr5	37891070	38021103	130034	0	0	37891070	0.409815894	chr5p
chr5	38021104	38152098	130995	0	0	38021104	0.400702317	chr5p
chr5	38152099	38290550	138452	1	1	38152099	0.411687805	chr5p
chr5	38290551	38423946	133396	0	0	38290551	0.423963237	chr5p
chr5	38423947	38554168	130222	1	0	38423947	0.410813841	chr5p
chr5	38554169	38692174	138006	1	1	38554169	0.415365999	chr5p
chr5	38692175	38827527	135353	0	0	38692175	0.414035891	chr5p
chr5	38827528	38960583	133056	2	1	38827528	0.396412037	chr5p
chr5	38960584	39100111	139528	0	1	38960584	0.363539935	chr5p
chr5	39100112	39229977	129866	1	0	39100112	0.378459335	chr5p
chr5	39229978	39375218	145241	2	0	39229978	0.381008118	chr5p
chr5	39375219	39505326	130108	0	1	39375219	0.384918683	chr5p
chr5	39505327	39640119	134793	0	0	39505327	0.383625262	chr5p
chr5	39640120	39776562	136443	0	1	39640120	0.366577985	chr5p
chr5	39776563	39915935	139373	0	0	39776563	0.364224061	chr5p
chr5	39915936	40051285	135350	0	0	39915936	0.361632804	chr5p
chr5	40051286	40190676	139391	0	0	40051286	0.371257829	chr5p
chr5	40190677	40323706	133030	0	0	40190677	0.367954597	chr5p
chr5	40323707	40463162	139456	0	0	40323707	0.380664869	chr5p
chr5	40463163	40607909	144747	0	0	40463163	0.380242768	chr5p
chr5	40607910	40755990	148081	2	2	40607910	0.38932071	chr5p
chr5	40755991	40904310	148320	5	2	40755991	0.413996764	chr5p
chr5	40904311	41044545	140235	2	0	40904311	0.391350234	chr5p
chr5	41044546	41181442	136897	1	0	41044546	0.374843861	chr5p
chr5	41181443	41319953	138511	1	0	41181443	0.371768307	chr5p
chr5	41319954	41453656	133703	0	0	41319954	0.372153205	chr5p
chr5	41453657	41596734	143078	0	2	41453657	0.377388557	chr5p
chr5	41596735	41734128	137394	1	0	41596735	0.379026741	chr5p
chr5	41734129	41868855	134727	0	0	41734129	0.372508851	chr5p
chr5	41868856	42004801	135946	2	3	41868856	0.372677387	chr5p
chr5	42004802	42145048	140247	0	0	42004802	0.370959807	chr5p
chr5	42145049	42284915	139867	0	0	42145049	0.366719812	chr5p
chr5	42284916	42424576	139661	1	2	42284916	0.379168129	chr5p
chr5	42424577	42564511	139935	0	0	42424577	0.388344589	chr5p
chr5	42564512	42701266	136755	0	0	42564512	0.386413659	chr5p
chr5	42701267	42844367	143101	2	0	42701267	0.371367076	chr5p
chr5	42844368	42994852	150485	0	5	42844368	0.420021929	chr5p
chr5	42994853	43145748	150896	5	9	42994853	0.440992472	chr5p
chr5	43145749	43294293	148545	2	1	43145749	0.425628597	chr5p
chr5	43294294	43454263	159970	2	2	43294294	0.411077077	chr5p
chr5	43454264	43601514	147251	2	3	43454264	0.397939573	chr5p
chr5	43601515	43751705	150191	1	1	43601515	0.38252625	chr5p
chr5	43751706	43892091	140386	0	0	43751706	0.375877937	chr5p
chr5	43892092	44051407	159316	0	0	43892092	0.378122725	chr5p
chr5	44051408	44198495	147088	0	0	44051408	0.371736647	chr5p
chr5	44198496	44332399	133904	1	0	44198496	0.355575636	chr5p
chr5	44332400	44459263	126864	0	0	44332400	0.353898663	chr5p
chr5	44459264	44598378	139115	0	0	44459264	0.364597635	chr5p
chr5	44598379	44740683	142305	0	0	44598379	0.365025825	chr5p
chr5	44740684	44878622	137939	1	1	44740684	0.360434685	chr5p
chr5	44878623	45013323	134701	0	0	44878623	0.367569654	chr5p
chr5	45013324	45150725	137402	0	0	45013324	0.35727282	chr5p
chr5	45150726	45288240	137515	1	0	45150726	0.36739992	chr5p
chr5	45288241	45428936	140696	0	0	45288241	0.343158299	chr5p
chr5	45428937	45570934	141998	0	0	45428937	0.344906266	chr5p
chr5	45570935	45714187	143253	0	1	45570935	0.354010038	chr5p
chr5	45714188	45862549	148362	0	0	45714188	0.366441542	chr5p
chr5	45862550	46019057	156508	0	0	45862550	0.36808981	chr5p
chr5	46019058	46167260	148203	0	0	46019058	0.362792926	chr5p
chr5	46167261	46308470	141210	0	0	46167261	0.363940231	chr5p
chr5	46308471	49523166	3214696	0	0	46308471	0.375461117	chr5p
chr5	49523167	49703367	180201	1	0	49523167	0.372983502	chr5q
chr5	49703368	49899224	195857	0	1	49703368	0.375850748	chr5q
chr5	49899225	50056474	157250	1	1	49899225	0.365761526	chr5q
chr5	50056475	50187648	131174	0	0	50056475	0.362388888	chr5q
chr5	50187649	50317976	130328	0	1	50187649	0.387253698	chr5q
chr5	50317977	50452172	134196	0	0	50317977	0.3592581	chr5q
chr5	50452173	50587627	135455	0	0	50452173	0.352427005	chr5q
chr5	50587628	50731327	143700	1	4	50587628	0.381524008	chr5q
chr5	50731328	50859584	128257	0	0	50731328	0.338266138	chr5q
chr5	50859585	50996613	137029	0	0	50859585	0.348437192	chr5q
chr5	50996614	51138106	141493	0	0	50996614	0.350547377	chr5q
chr5	51138107	51273869	135763	0	0	51138107	0.352393509	chr5q
chr5	51273870	51413579	139710	0	0	51273870	0.346660941	chr5q
chr5	51413580	51554066	140487	0	0	51413580	0.336315816	chr5q
chr5	51554067	51692073	138007	0	0	51554067	0.353453086	chr5q
chr5	51692074	51823647	131574	0	0	51692074	0.359143904	chr5q
chr5	51823648	51965253	141606	0	0	51823648	0.361785518	chr5q
chr5	51965254	52103360	138107	2	2	51965254	0.377779548	chr5q
chr5	52103361	52234905	131545	0	0	52103361	0.36585199	chr5q
chr5	52234906	52371791	136886	1	1	52234906	0.382566515	chr5q
chr5	52371792	52511809	140018	2	1	52371792	0.393049465	chr5q
chr5	52511810	52654906	143097	0	0	52511810	0.386800562	chr5q
chr5	52654907	52785426	130520	1	2	52654907	0.385557769	chr5q
chr5	52785427	52928928	143502	1	1	52785427	0.37743028	chr5q
chr5	52928929	53082739	153811	0	0	52928929	0.374986184	chr5q
chr5	53082740	53230728	147989	1	0	53082740	0.406219381	chr5q
chr5	53230729	53367233	136505	1	0	53230729	0.389209186	chr5q
chr5	53367234	53502939	135706	0	0	53367234	0.369784682	chr5q
chr5	53502940	53634018	131079	0	1	53502940	0.39858406	chr5q
chr5	53634019	53775151	141133	1	0	53634019	0.404108182	chr5q
chr5	53775152	53917477	142326	1	1	53775152	0.424616725	chr5q
chr5	53917478	54049028	131551	0	0	53917478	0.413626654	chr5q
chr5	54049029	54189866	140838	0	1	54049029	0.412885727	chr5q
chr5	54189867	54329164	139298	2	0	54189867	0.401111287	chr5q
chr5	54329165	54471451	142287	6	1	54329165	0.401561632	chr5q
chr5	54471452	54607742	136291	4	8	54471452	0.402513739	chr5q
chr5	54607743	54742794	135052	1	0	54607743	0.375396144	chr5q
chr5	54742795	54889190	146396	1	2	54742795	0.402087489	chr5q
chr5	54889191	55035787	146597	2	2	54889191	0.402798147	chr5q
chr5	55035788	55178119	142332	1	1	55035788	0.384938032	chr5q
chr5	55178120	55319189	141070	1	1	55178120	0.415580917	chr5q
chr5	55319190	55467092	147903	1	0	55319190	0.43347329	chr5q
chr5	55467093	55612678	145586	0	0	55467093	0.417746212	chr5q
chr5	55612679	55746744	134066	0	0	55612679	0.40941029	chr5q
chr5	55746745	55876978	130234	0	1	55746745	0.426509207	chr5q
chr5	55876979	56009580	132602	0	0	55876979	0.415318019	chr5q
chr5	56009581	56148891	139311	1	2	56009581	0.401863457	chr5q
chr5	56148892	56280185	131294	2	2	56148892	0.38602678	chr5q
chr5	56280186	56427214	147029	0	0	56280186	0.415033769	chr5q
chr5	56427215	56572635	145421	1	1	56427215	0.411701199	chr5q
chr5	56572636	56716069	143434	0	0	56572636	0.408062245	chr5q
chr5	56716070	56854513	138444	1	0	56716070	0.406453151	chr5q
chr5	56854514	56984128	129615	0	0	56854514	0.386120434	chr5q
chr5	56984129	57112432	128304	0	0	56984129	0.37079904	chr5q
chr5	57112433	57254407	141975	0	0	57112433	0.383532312	chr5q
chr5	57254408	57392375	137968	0	0	57254408	0.375833527	chr5q
chr5	57392376	57532864	140489	0	0	57392376	0.379018998	chr5q
chr5	57532865	57673117	140253	0	0	57532865	0.370537529	chr5q
chr5	57673118	57810266	137149	2	1	57673118	0.387170158	chr5q
chr5	57810267	57963180	152914	1	1	57810267	0.384085172	chr5q
chr5	57963181	58097196	134016	0	0	57963181	0.378193649	chr5q
chr5	58097197	58228332	131136	0	0	58097197	0.399135249	chr5q
chr5	58228333	58367271	138939	1	1	58228333	0.387760096	chr5q
chr5	58367272	58498161	130890	0	0	58367272	0.377568951	chr5q
chr5	58498162	58631090	132929	0	0	58498162	0.372213738	chr5q
chr5	58631091	58768316	137226	0	0	58631091	0.373821288	chr5q
chr5	58768317	58896391	128075	0	0	58768317	0.363248097	chr5q
chr5	58896392	59031702	135311	0	0	58896392	0.367797149	chr5q
chr5	59031703	59161266	129564	0	0	59031703	0.379565311	chr5q
chr5	59161267	59292813	131547	0	1	59161267	0.372155959	chr5q
chr5	59292814	59441867	149054	0	0	59292814	0.369845828	chr5q
chr5	59441868	59570634	128767	0	0	59441868	0.359952472	chr5q
chr5	59570635	59707307	136673	0	0	59570635	0.385840656	chr5q
chr5	59707308	59845949	138642	1	0	59707308	0.390502157	chr5q
chr5	59845950	59998074	152125	1	1	59845950	0.386129827	chr5q
chr5	59998075	60139873	141799	1	2	59998075	0.396413233	chr5q
chr5	60139874	60291688	151815	2	1	60139874	0.380410368	chr5q
chr5	60291689	60430906	139218	0	0	60291689	0.355543105	chr5q
chr5	60430907	60572413	141507	1	1	60430907	0.402870529	chr5q
chr5	60572414	60707121	134708	1	1	60572414	0.406924607	chr5q
chr5	60707122	60840124	133003	0	0	60707122	0.373337444	chr5q
chr5	60840125	60969795	129671	1	1	60840125	0.441432549	chr5q
chr5	60969796	61099267	129472	0	0	60969796	0.411355351	chr5q
chr5	61099268	61232667	133400	0	0	61099268	0.398973013	chr5q
chr5	61232668	61368368	135701	0	0	61232668	0.403939544	chr5q
chr5	61368369	61502831	134463	0	0	61368369	0.41450808	chr5q
chr5	61502832	61666052	163221	1	1	61502832	0.399384883	chr5q
chr5	61666053	61811091	145039	2	2	61666053	0.392453064	chr5q
chr5	61811092	61948645	137554	1	0	61811092	0.38454716	chr5q
chr5	61948646	62103829	155184	0	0	61948646	0.410809104	chr5q
chr5	62103830	62259565	155736	0	0	62103830	0.386288334	chr5q
chr5	62259566	62395857	136292	0	0	62259566	0.379024448	chr5q
chr5	62395858	62524264	128407	0	0	62395858	0.368920697	chr5q
chr5	62524265	62663842	139578	0	0	62524265	0.357090659	chr5q
chr5	62663843	62800823	136981	0	0	62663843	0.34988064	chr5q
chr5	62800824	62947977	147154	0	0	62800824	0.363795751	chr5q
chr5	62947978	63086261	138284	0	0	62947978	0.363230743	chr5q
chr5	63086262	63216004	129743	0	0	63086262	0.362524375	chr5q
chr5	63216005	63351644	135640	1	2	63216005	0.37497051	chr5q
chr5	63351645	63499760	148116	1	1	63351645	0.382558265	chr5q
chr5	63499761	63639617	139857	0	0	63499761	0.370335414	chr5q
chr5	63639618	63793421	153804	0	0	63639618	0.362740891	chr5q
chr5	63793422	63922787	129366	1	1	63793422	0.391076481	chr5q
chr5	63922788	64061623	138836	2	1	63922788	0.38290501	chr5q
chr5	64061624	64191744	130121	1	1	64061624	0.34947472	chr5q
chr5	64191745	64330499	138755	0	0	64191745	0.36921192	chr5q
chr5	64330500	64470876	140377	1	2	64330500	0.412104547	chr5q
chr5	64470877	64603968	133092	0	0	64470877	0.352245064	chr5q
chr5	64603969	64748842	144874	0	0	64603969	0.356537405	chr5q
chr5	64748843	64886060	137218	3	1	64748843	0.373697328	chr5q
chr5	64886061	65026738	140678	3	2	64886061	0.383315088	chr5q
chr5	65026739	65167543	140805	0	0	65026739	0.402372075	chr5q
chr5	65167544	65309446	141903	2	1	65167544	0.39658781	chr5q
chr5	65309447	65452668	143222	1	1	65309447	0.367848515	chr5q
chr5	65452669	65593614	140946	0	0	65452669	0.394881728	chr5q
chr5	65593615	65735439	141825	0	0	65593615	0.41652036	chr5q
chr5	65735440	65875304	139865	0	0	65735440	0.392750152	chr5q
chr5	65875305	66004243	128939	1	1	65875305	0.398102979	chr5q
chr5	66004244	66136190	131947	0	0	66004244	0.394567516	chr5q
chr5	66136191	66265359	129169	0	0	66136191	0.38660979	chr5q
chr5	66265360	66392773	127414	0	1	66265360	0.383945249	chr5q
chr5	66392774	66529979	137206	1	1	66392774	0.411767707	chr5q
chr5	66529980	66663067	133088	0	0	66529980	0.40177176	chr5q
chr5	66663068	66791640	128573	0	0	66663068	0.368537718	chr5q
chr5	66791641	66934520	142880	0	0	66791641	0.37525196	chr5q
chr5	66934521	67093433	158913	0	0	66934521	0.380698873	chr5q
chr5	67093434	67239819	146386	0	0	67093434	0.381074693	chr5q
chr5	67239820	67377403	137584	0	0	67239820	0.399137981	chr5q
chr5	67377404	67519959	142556	0	1	67377404	0.408990151	chr5q
chr5	67519960	67649908	129949	1	1	67519960	0.401242026	chr5q
chr5	67649909	67778226	128318	0	0	67649909	0.408750136	chr5q
chr5	67778227	67911030	132804	0	0	67778227	0.390010843	chr5q
chr5	67911031	68050987	139957	0	0	67911031	0.398379502	chr5q
chr5	68050988	68185642	134655	0	0	68050988	0.396947755	chr5q
chr5	68185643	68322451	136809	0	0	68185643	0.412809099	chr5q
chr5	68322452	68476797	154346	2	2	68322452	0.421203011	chr5q
chr5	68476798	68633470	156673	4	4	68476798	0.430744289	chr5q
chr5	68633471	68790311	156841	4	3	68633471	0.422606334	chr5q
chr5	68790312	70762372	1972061	17	8	68790312	0.385570223	chr5q
chr5	70762373	70916294	153922	1	1	70762373	0.409064331	chr5q
chr5	70916295	71052254	135960	1	1	70916295	0.407744925	chr5q
chr5	71052255	71199300	147046	0	0	71052255	0.408450417	chr5q
chr5	71199301	71329268	129968	0	0	71199301	0.405415179	chr5q
chr5	71329269	71461897	132629	1	1	71329269	0.412549292	chr5q
chr5	71461898	71592301	130404	1	0	71461898	0.404703843	chr5q
chr5	71592302	71724429	132128	1	3	71592302	0.407559336	chr5q
chr5	71724430	71854321	129892	1	1	71724430	0.416384381	chr5q
chr5	71854322	71992254	137933	0	0	71854322	0.414824589	chr5q
chr5	71992255	72131930	139676	1	1	71992255	0.385878748	chr5q
chr5	72131931	72281659	149729	1	2	72131931	0.39073259	chr5q
chr5	72281660	72416696	135037	1	1	72281660	0.377496538	chr5q
chr5	72416697	72551101	134405	1	3	72416697	0.43505822	chr5q
chr5	72551102	72680097	128996	0	3	72551102	0.438277156	chr5q
chr5	72680098	72816199	136102	2	6	72680098	0.423770407	chr5q
chr5	72816200	72950836	134637	3	2	72816200	0.402244554	chr5q
chr5	72950837	73083730	132894	0	0	72950837	0.394630307	chr5q
chr5	73083731	73218807	135077	0	0	73083731	0.391117659	chr5q
chr5	73218808	73349803	130996	0	0	73218808	0.405936059	chr5q
chr5	73349804	73477297	127494	0	0	73349804	0.408544716	chr5q
chr5	73477298	73607075	129778	0	0	73477298	0.407834918	chr5q
chr5	73607076	73741976	134901	0	0	73607076	0.420219272	chr5q
chr5	73741977	73874557	132581	0	0	73741977	0.412027364	chr5q
chr5	73874558	74016123	141566	2	2	73874558	0.42303943	chr5q
chr5	74016124	74154280	138157	3	1	74016124	0.375384526	chr5q
chr5	74154281	74299167	144887	0	1	74154281	0.413184068	chr5q
chr5	74299168	74444566	145399	2	3	74299168	0.397843176	chr5q
chr5	74444567	74601837	157271	0	1	74444567	0.389219882	chr5q
chr5	74601838	74740025	138188	2	1	74601838	0.386401135	chr5q
chr5	74740026	74878165	138140	1	1	74740026	0.370175185	chr5q
chr5	74878166	75022046	143881	1	2	74878166	0.391455439	chr5q
chr5	75022047	75179749	157703	0	0	75022047	0.385927979	chr5q
chr5	75179750	75325299	145550	0	0	75179750	0.391370663	chr5q
chr5	75325300	75464601	139302	1	2	75325300	0.395177384	chr5q
chr5	75464602	75605900	141299	0	2	75464602	0.415622191	chr5q
chr5	75605901	75752713	146813	1	1	75605901	0.436207965	chr5q
chr5	75752714	75887166	134453	0	0	75752714	0.410931701	chr5q
chr5	75887167	76019310	132144	3	1	75887167	0.397097106	chr5q
chr5	76019311	76171174	151864	2	2	76019311	0.445286572	chr5q
chr5	76171175	76320540	149366	1	1	76171175	0.423242237	chr5q
chr5	76320541	76456427	135887	4	3	76320541	0.40789038	chr5q
chr5	76456428	76585995	129568	1	2	76456428	0.41040226	chr5q
chr5	76585996	76722274	136279	0	0	76585996	0.421414892	chr5q
chr5	76722275	76871717	149443	1	1	76722275	0.372275717	chr5q
chr5	76871718	77012015	140298	2	6	76871718	0.397083351	chr5q
chr5	77012016	77147569	135554	0	3	77012016	0.395672573	chr5q
chr5	77147570	77279958	132389	0	2	77147570	0.419453278	chr5q
chr5	77279959	77416011	136053	1	0	77279959	0.379043461	chr5q
chr5	77416012	77558918	142907	0	0	77416012	0.361570812	chr5q
chr5	77558919	77696655	137737	1	2	77558919	0.388820724	chr5q
chr5	77696656	77838303	141648	1	1	77696656	0.403895572	chr5q
chr5	77838304	77978828	140525	0	1	77838304	0.429404021	chr5q
chr5	77978829	78125597	146769	1	0	77978829	0.426609161	chr5q
chr5	78125598	78278572	152975	0	0	78125598	0.402327178	chr5q
chr5	78278573	78419804	141232	3	2	78278573	0.407230656	chr5q
chr5	78419805	78567117	147313	1	1	78419805	0.424436404	chr5q
chr5	78567118	78710634	143517	1	0	78567118	0.391389173	chr5q
